summons_number,street_codes,house_number,source_street_name,violation_location,violation_precinct,precinct_borough,violation_location_borough,candidate_method,candidate_boroughs,display_valid_boroughs,validated_boroughs,suggested_borough,status,confidence,validation_method,geosupport_street_names,street_name_similarity,latitude,longitude,candidate_details
1497796106,40404|40404,2408,UNIVERSITY AVE,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1495818858,40404|40404,87,ROCKAWAY,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1473496810,40404|40404,50,HUDSON BLVD EAST,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1488081839,40404|40404,9116,SHORE FT PKWY,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1451846988,40404|40404,1901,CORTELYOU RD,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1443319715,40404|40404,1,CENTRAL PK W,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1495403622,40404|40404,250,WINTHROP,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1491092671,40404|40404,530,EAST 90,12,12,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1451022517,40404|40404,301,FREEDOM PLACE SOUTH,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1498739131,40404|40404,630,ISHAM,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1494084934,40404|40404,1910,AVE M,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1495593654,40404|40404,383,PULASKI ST,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1493985693,40404|40404,59,JOHN,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1439322144,40404|40404,737,MELROSE AVE,807,807,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1494083036,40404|40404,690,OCEAN PK,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1474701395,40404|40404,919,FDR DRIVE,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1494082949,40404|40404,690,OCEAN PK,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1494083048,40404|40404,690,OCEAN PK,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1494829514,40404|40404,8,GRANT,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1473303308,40404|40404,660,W 12 AVE,11,11,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1492387423,40404|40404,90-15,37 AVE,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1496009034,40404|40404,4071,BEDFORD,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1494082871,40404|40404,680,OCEAN,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1498177748,40404|40404,575,GREEN AVENUE,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1495811268,40404|40404,481,EAST 94,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
1495561112,40404|40404,199,BRAISTED AVE,,0,,,exact_code_tuple_ranked,Bronx|Brooklyn|Manhattan|Queens|Staten Island,,,,unmatched,,,,0.0,,,"[{""borough"":""Bronx"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Brooklyn"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Manhattan"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Queens"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""},{""borough"":""Staten Island"",""display_ok"":false,""street_names"":["""",""""],""location_ok"":false,""validation_method"":""none"",""latitude"":"""",""longitude"":"""",""grc"":""64;64;64""}]"
