weather_date,weather_code,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,weather_condition
2001-08-15,1,26.4,19.5,0.0,10.0,Mainly clear
2001-08-16,1,27.5,18.3,0.0,17.3,Mainly clear
2001-08-17,51,29.7,20.7,0.3,17.1,Light drizzle
2001-08-18,3,28.4,19.2,0.0,11.8,Overcast
2001-08-19,3,26.7,21.6,0.0,11.4,Overcast
2001-08-20,63,28.1,21.6,12.6,10.4,Moderate rain
2001-08-21,3,27.6,19.8,0.0,13.3,Overcast
2001-08-22,1,29.3,18.8,0.0,11.1,Mainly clear
2001-08-23,63,28.9,18.2,12.1,11.2,Moderate rain
2001-08-24,51,26.9,18.4,0.3,15.1,Light drizzle
2001-08-25,3,24.9,18.3,0.0,13.0,Overcast
2001-08-26,1,25.7,17.0,0.0,14.8,Mainly clear
2001-08-27,63,28.0,20.6,13.4,14.4,Moderate rain
2001-08-28,3,29.1,19.3,0.0,13.5,Overcast
2001-08-29,3,26.8,18.1,0.0,12.3,Overcast
2001-08-30,53,26.4,17.1,0.6,17.8,Moderate drizzle
2001-08-31,61,28.3,21.6,4.6,15.0,Slight rain
2001-09-01,3,25.6,18.2,0.0,17.1,Overcast
2001-09-02,3,21.8,14.5,0.0,14.1,Overcast
2001-09-03,1,23.9,14.6,0.0,14.6,Mainly clear
2001-09-04,53,26.4,15.8,1.6,12.0,Moderate drizzle
2001-09-05,1,24.2,16.8,0.0,15.9,Mainly clear
2001-09-06,0,25.1,13.4,0.0,9.3,Clear sky
2001-09-07,2,28.0,15.2,0.0,12.6,Partly cloudy
2001-09-08,3,28.1,17.2,0.0,14.3,Overcast
2001-09-09,2,27.9,17.6,0.0,16.0,Partly cloudy
2001-09-10,61,28.4,20.0,5.5,13.9,Slight rain
2001-09-11,1,26.5,16.6,0.0,15.3,Mainly clear
2001-09-12,2,24.6,15.2,0.0,15.8,Partly cloudy
2001-09-13,1,28.9,15.3,0.0,12.4,Mainly clear
2001-09-14,61,19.7,12.0,16.1,22.4,Slight rain
2001-09-15,1,19.2,10.9,0.0,16.0,Mainly clear
2001-09-16,0,21.6,9.8,0.0,7.9,Clear sky
2001-09-17,3,23.3,11.8,0.0,11.2,Overcast
2001-09-18,3,24.5,12.2,0.0,7.7,Overcast
2001-09-19,3,24.1,14.2,0.0,16.5,Overcast
2001-09-20,63,22.7,18.2,21.0,16.8,Moderate rain
2001-09-21,53,23.5,18.6,6.3,13.8,Moderate drizzle
2001-09-22,53,25.2,17.7,1.2,10.2,Moderate drizzle
2001-09-23,2,24.3,15.1,0.0,9.2,Partly cloudy
2001-09-24,53,23.9,18.1,1.5,20.6,Moderate drizzle
2001-09-25,63,21.2,15.9,16.0,22.5,Moderate rain
2001-09-26,2,17.4,10.1,0.0,16.8,Partly cloudy
2001-09-27,3,17.8,10.0,0.0,16.0,Overcast
2001-09-28,55,16.7,8.9,1.8,14.4,Dense drizzle
2001-09-29,51,16.3,10.9,0.1,24.8,Light drizzle
2001-09-30,61,11.6,9.6,13.9,25.0,Slight rain
2001-10-01,63,13.7,8.9,22.2,23.1,Moderate rain
2001-10-02,3,22.5,9.0,0.0,12.9,Overcast
2001-10-03,1,25.7,11.7,0.0,13.3,Mainly clear
2001-10-04,0,25.8,14.2,0.0,14.3,Clear sky
2001-10-05,1,25.2,12.8,0.0,17.1,Mainly clear
2001-10-06,61,19.6,11.5,4.0,24.5,Slight rain
2001-10-07,2,13.7,7.1,0.0,25.8,Partly cloudy
2001-10-08,0,11.8,4.2,0.0,20.1,Clear sky
2001-10-09,3,14.6,4.1,0.0,12.6,Overcast
2001-10-10,3,19.3,6.4,0.0,13.2,Overcast
2001-10-11,3,22.5,9.7,0.0,12.1,Overcast
2001-10-12,3,22.8,10.2,0.0,8.8,Overcast
2001-10-13,53,22.5,13.3,0.5,12.8,Moderate drizzle
2001-10-14,3,17.7,13.9,0.0,17.6,Overcast
2001-10-15,61,19.7,11.8,6.1,18.5,Slight rain
2001-10-16,53,18.6,9.0,0.6,23.8,Moderate drizzle
2001-10-17,51,13.8,8.3,0.7,31.1,Light drizzle
2001-10-18,0,13.3,5.5,0.0,18.8,Clear sky
2001-10-19,3,16.1,4.1,0.0,14.2,Overcast
2001-10-20,3,20.4,7.5,0.0,13.0,Overcast
2001-10-21,2,22.2,8.4,0.0,18.9,Partly cloudy
2001-10-22,51,21.8,11.4,0.3,14.3,Light drizzle
2001-10-23,3,19.9,12.7,0.0,17.8,Overcast
2001-10-24,3,24.9,15.6,0.0,10.2,Overcast
2001-10-25,51,23.0,14.3,0.2,22.1,Light drizzle
2001-10-26,2,13.6,7.3,0.0,28.1,Partly cloudy
2001-10-27,3,10.4,4.8,0.0,23.1,Overcast
2001-10-28,2,10.2,3.6,0.0,17.9,Partly cloudy
2001-10-29,2,13.8,1.4,0.0,10.8,Partly cloudy
2001-10-30,2,14.9,6.7,0.0,13.3,Partly cloudy
2001-10-31,3,12.7,4.3,0.0,13.3,Overcast
2001-11-01,3,19.6,7.7,0.0,13.4,Overcast
2001-11-02,3,22.7,12.4,0.0,18.1,Overcast
2001-11-03,53,19.6,11.4,2.7,18.2,Moderate drizzle
2001-11-04,3,15.7,6.6,0.0,14.8,Overcast
2001-11-05,2,11.1,6.0,0.0,33.0,Partly cloudy
2001-11-06,0,12.3,4.5,0.0,23.0,Clear sky
2001-11-07,2,17.4,6.8,0.0,23.0,Partly cloudy
2001-11-08,3,13.2,4.0,0.0,16.1,Overcast
2001-11-09,3,11.5,4.2,0.0,25.8,Overcast
2001-11-10,3,14.9,2.9,0.0,16.5,Overcast
2001-11-11,0,8.7,2.6,0.0,24.9,Clear sky
2001-11-12,3,9.4,-0.7,0.0,20.6,Overcast
2001-11-13,3,11.2,0.3,0.0,10.2,Overcast
2001-11-14,3,15.0,2.1,0.0,14.3,Overcast
2001-11-15,3,18.9,6.0,0.0,12.5,Overcast
2001-11-16,3,20.9,9.1,0.0,14.1,Overcast
2001-11-17,3,10.5,3.8,0.0,14.8,Overcast
2001-11-18,1,13.7,1.5,0.0,12.5,Mainly clear
2001-11-19,3,15.8,4.1,0.0,15.8,Overcast
2001-11-20,61,13.1,3.6,3.6,24.2,Slight rain
2001-11-21,1,7.4,-1.1,0.0,11.2,Mainly clear
2001-11-22,3,11.9,-0.2,0.0,9.9,Overcast
2001-11-23,3,14.1,3.8,0.0,9.9,Overcast
2001-11-24,3,16.4,6.6,0.0,13.0,Overcast
2001-11-25,63,18.6,13.7,14.2,18.6,Moderate rain
2001-11-26,61,15.8,8.2,2.8,8.5,Slight rain
2001-11-27,3,13.2,4.2,0.0,9.1,Overcast
2001-11-28,53,16.3,9.1,0.5,9.4,Moderate drizzle
2001-11-29,51,13.5,10.3,1.0,18.8,Light drizzle
2001-11-30,53,18.7,13.4,1.0,23.5,Moderate drizzle
2001-12-01,3,19.4,10.8,0.0,14.8,Overcast
2001-12-02,3,11.2,4.9,0.0,12.0,Overcast
2001-12-03,3,12.5,4.6,0.0,13.1,Overcast
2001-12-04,1,15.4,4.0,0.0,12.2,Mainly clear
2001-12-05,3,19.2,8.8,0.0,11.7,Overcast
2001-12-06,3,20.2,10.8,0.0,15.6,Overcast
2001-12-07,53,15.6,7.0,1.6,15.5,Moderate drizzle
2001-12-08,61,7.5,2.5,8.6,17.3,Slight rain
2001-12-09,55,6.7,1.6,7.1,18.5,Dense drizzle
2001-12-10,3,8.0,-0.6,0.0,6.4,Overcast
2001-12-11,51,10.8,4.2,0.6,15.5,Light drizzle
2001-12-12,3,8.6,3.2,0.0,15.6,Overcast
2001-12-13,51,12.4,8.4,0.4,12.4,Light drizzle
2001-12-14,61,15.5,9.8,4.7,19.7,Slight rain
2001-12-15,3,15.6,2.2,0.0,27.0,Overcast
2001-12-16,3,5.8,-1.2,0.0,13.1,Overcast
2001-12-17,55,9.3,2.4,2.8,14.4,Dense drizzle
2001-12-18,61,12.2,4.2,10.4,30.0,Slight rain
2001-12-19,3,8.9,3.9,0.0,16.4,Overcast
2001-12-20,1,6.8,1.9,0.0,26.0,Mainly clear
2001-12-21,3,5.2,0.2,0.0,27.5,Overcast
2001-12-22,3,5.2,-1.9,0.0,15.3,Overcast
2001-12-23,3,7.9,-1.4,0.0,11.9,Overcast
2001-12-24,61,8.3,0.8,9.3,15.8,Slight rain
2001-12-25,3,3.2,-2.3,0.0,15.3,Overcast
2001-12-26,3,3.4,-2.5,0.0,14.5,Overcast
2001-12-27,3,0.3,-3.7,0.0,21.7,Overcast
2001-12-28,3,4.2,-3.5,0.0,18.0,Overcast
2001-12-29,3,4.7,-3.1,0.0,18.0,Overcast
2001-12-30,1,0.1,-4.2,0.0,23.2,Mainly clear
2001-12-31,3,-0.5,-6.0,0.0,19.5,Overcast
2002-01-01,1,2.4,-6.4,0.0,19.0,Mainly clear
2002-01-02,2,2.6,-5.2,0.0,15.6,Partly cloudy
2002-01-03,3,2.8,-5.0,0.0,13.7,Overcast
2002-01-04,2,3.1,-3.9,0.0,16.4,Partly cloudy
2002-01-05,3,5.2,-2.1,0.0,13.9,Overcast
2002-01-06,75,3.3,-3.4,14.8,26.8,Heavy snow fall
2002-01-07,75,1.7,-2.4,5.4,26.9,Heavy snow fall
2002-01-08,3,0.7,-8.0,0.0,17.3,Overcast
2002-01-09,73,2.9,-3.8,1.9,17.9,Moderate snow fall
2002-01-10,3,8.5,1.9,0.0,17.3,Overcast
2002-01-11,61,6.1,1.1,5.5,18.4,Slight rain
2002-01-12,3,6.8,-0.7,0.0,14.9,Overcast
2002-01-13,51,4.8,0.6,1.7,31.6,Light drizzle
2002-01-14,3,5.5,-2.3,0.0,17.3,Overcast
2002-01-15,3,8.5,-1.6,0.0,19.2,Overcast
2002-01-16,3,5.1,-1.8,0.0,20.5,Overcast
2002-01-17,71,7.9,-1.6,0.0,20.6,Slight snow fall
2002-01-18,3,2.3,-3.0,0.0,24.0,Overcast
2002-01-19,75,-0.7,-5.0,9.8,16.2,Heavy snow fall
2002-01-20,75,1.2,-7.4,2.9,14.8,Heavy snow fall
2002-01-21,71,3.0,-5.3,0.5,17.3,Slight snow fall
2002-01-22,2,5.1,-3.7,0.0,16.5,Partly cloudy
2002-01-23,3,9.4,-4.1,0.0,22.3,Overcast
2002-01-24,61,8.1,6.1,7.1,16.3,Slight rain
2002-01-25,3,7.4,1.5,0.0,18.4,Overcast
2002-01-26,1,10.9,0.8,0.0,18.0,Mainly clear
2002-01-27,1,13.8,-1.7,0.0,10.7,Mainly clear
2002-01-28,3,14.8,0.3,0.0,10.9,Overcast
2002-01-29,3,19.0,4.1,0.0,12.3,Overcast
2002-01-30,55,14.6,7.1,2.9,13.1,Dense drizzle
2002-01-31,53,6.4,2.3,2.3,17.8,Moderate drizzle
2002-02-01,55,16.1,3.6,2.3,28.0,Dense drizzle
2002-02-02,3,3.8,-2.4,0.0,26.1,Overcast
2002-02-03,3,4.7,-3.6,0.0,18.7,Overcast
2002-02-04,71,5.2,-3.1,0.1,25.6,Slight snow fall
2002-02-05,2,0.6,-7.0,0.0,27.6,Partly cloudy
2002-02-06,3,5.6,-2.8,0.0,13.7,Overcast
2002-02-07,71,5.6,-0.3,1.1,11.0,Slight snow fall
2002-02-08,1,10.1,-1.3,0.0,15.1,Mainly clear
2002-02-09,3,6.8,-1.5,0.0,17.6,Overcast
2002-02-10,55,11.7,-1.7,4.0,24.1,Dense drizzle
2002-02-11,61,10.3,-3.5,1.9,30.6,Slight rain
2002-02-12,3,6.3,-4.9,0.0,24.6,Overcast
2002-02-13,2,2.8,-3.8,0.0,24.7,Partly cloudy
2002-02-14,0,3.5,-6.4,0.0,14.5,Clear sky
2002-02-15,3,8.0,-2.4,0.0,19.3,Overcast
2002-02-16,51,12.2,1.8,0.1,12.6,Light drizzle
2002-02-17,51,7.6,0.4,0.8,22.7,Light drizzle
2002-02-18,71,6.4,-2.3,0.0,25.1,Slight snow fall
2002-02-19,3,10.3,-3.4,0.0,8.0,Overcast
2002-02-20,51,12.2,1.7,0.4,21.3,Light drizzle
2002-02-21,61,16.1,6.7,3.3,21.6,Slight rain
2002-02-22,3,8.9,2.9,0.0,19.8,Overcast
2002-02-23,3,7.2,-0.9,0.0,13.0,Overcast
2002-02-24,1,7.6,-2.6,0.0,12.4,Mainly clear
2002-02-25,3,10.6,-0.3,0.0,15.7,Overcast
2002-02-26,51,15.4,1.7,0.4,19.7,Light drizzle
2002-02-27,71,9.5,0.3,2.7,23.2,Slight snow fall
2002-02-28,2,4.0,-2.8,0.0,25.5,Partly cloudy
2002-03-01,3,8.0,-3.7,0.0,18.8,Overcast
2002-03-02,55,8.4,-1.5,1.4,21.4,Dense drizzle
2002-03-03,61,15.3,7.1,11.9,32.8,Slight rain
2002-03-04,3,6.1,-2.1,0.0,20.3,Overcast
2002-03-05,3,1.5,-6.6,0.0,21.1,Overcast
2002-03-06,3,13.0,-2.4,0.0,22.4,Overcast
2002-03-07,3,16.7,1.4,0.0,17.1,Overcast
2002-03-08,3,13.0,1.4,0.0,13.9,Overcast
2002-03-09,53,17.6,7.5,1.6,28.4,Moderate drizzle
2002-03-10,63,13.6,-0.1,6.7,35.7,Moderate rain
2002-03-11,3,5.1,-2.8,0.0,20.1,Overcast
2002-03-12,51,10.1,-0.6,0.5,12.4,Light drizzle
2002-03-13,53,6.6,2.7,4.1,15.2,Moderate drizzle
2002-03-14,3,17.4,3.7,0.0,10.5,Overcast
2002-03-15,3,18.4,5.9,0.0,14.4,Overcast
2002-03-16,63,14.5,4.6,8.1,18.3,Moderate rain
2002-03-17,71,4.5,-0.3,1.1,18.2,Slight snow fall
2002-03-18,73,4.0,1.8,10.9,21.3,Moderate snow fall
2002-03-19,3,8.2,1.9,0.0,10.3,Overcast
2002-03-20,73,6.3,3.3,20.2,20.8,Moderate snow fall
2002-03-21,51,12.0,1.7,0.4,30.9,Light drizzle
2002-03-22,71,1.5,-5.5,0.4,30.5,Slight snow fall
2002-03-23,1,7.4,-3.4,0.0,28.1,Mainly clear
2002-03-24,51,12.2,-1.4,0.2,18.5,Light drizzle
2002-03-25,3,6.4,1.8,0.0,18.4,Overcast
2002-03-26,71,12.0,2.8,14.3,24.5,Slight snow fall
2002-03-27,61,13.5,3.6,9.9,19.6,Slight rain
2002-03-28,1,12.0,-0.4,0.0,14.5,Mainly clear
2002-03-29,3,13.9,1.1,0.0,20.1,Overcast
2002-03-30,61,20.4,7.5,2.4,20.0,Slight rain
2002-03-31,55,13.3,8.3,2.1,13.7,Dense drizzle
2002-04-01,61,14.5,6.3,7.5,26.3,Slight rain
2002-04-02,3,13.3,1.1,0.0,20.5,Overcast
2002-04-03,61,21.3,5.1,5.7,26.5,Slight rain
2002-04-04,2,10.6,2.1,0.0,17.3,Partly cloudy
2002-04-05,3,5.8,-1.2,0.0,15.1,Overcast
2002-04-06,3,7.9,-1.6,0.0,18.1,Overcast
2002-04-07,3,8.3,-3.0,0.0,16.1,Overcast
2002-04-08,3,14.5,3.4,0.0,15.5,Overcast
2002-04-09,51,22.7,9.6,0.9,25.0,Light drizzle
2002-04-10,53,17.9,8.2,2.3,18.9,Moderate drizzle
2002-04-11,3,13.1,5.6,0.0,17.9,Overcast
2002-04-12,51,12.5,3.3,0.5,10.4,Light drizzle
2002-04-13,61,20.9,11.4,3.4,16.2,Slight rain
2002-04-14,53,21.8,11.8,0.8,15.8,Moderate drizzle
2002-04-15,53,25.6,14.9,1.3,16.3,Moderate drizzle
2002-04-16,3,30.2,15.9,0.0,9.7,Overcast
2002-04-17,3,32.0,17.2,0.0,10.2,Overcast
2002-04-18,3,30.7,18.4,0.0,11.9,Overcast
2002-04-19,61,28.2,16.3,3.8,13.7,Slight rain
2002-04-20,55,20.1,14.1,4.2,13.1,Dense drizzle
2002-04-21,53,15.2,9.3,1.2,15.3,Moderate drizzle
2002-04-22,55,11.5,6.4,8.7,19.8,Dense drizzle
2002-04-23,3,11.5,3.1,0.0,21.9,Overcast
2002-04-24,3,14.7,2.3,0.0,17.1,Overcast
2002-04-25,61,11.3,5.9,10.1,23.0,Slight rain
2002-04-26,3,13.5,3.1,0.0,24.5,Overcast
2002-04-27,3,15.9,3.2,0.0,13.6,Overcast
2002-04-28,63,16.1,8.6,28.9,20.2,Moderate rain
2002-04-29,51,15.8,7.0,0.2,22.9,Light drizzle
2002-04-30,61,15.1,4.1,7.3,22.3,Slight rain
2002-05-01,3,17.7,4.5,0.0,17.1,Overcast
2002-05-02,63,18.8,9.0,21.1,20.9,Moderate rain
2002-05-03,53,16.5,8.8,0.6,35.6,Moderate drizzle
2002-05-04,3,17.3,3.9,0.0,15.1,Overcast
2002-05-05,3,19.4,8.2,0.0,14.3,Overcast
2002-05-06,3,22.2,8.7,0.0,19.1,Overcast
2002-05-07,51,24.4,12.7,0.6,12.6,Light drizzle
2002-05-08,3,20.5,11.4,0.0,16.8,Overcast
2002-05-09,53,13.8,10.2,0.8,14.6,Moderate drizzle
2002-05-10,51,22.7,12.5,0.1,23.6,Light drizzle
2002-05-11,3,19.6,9.7,0.0,15.6,Overcast
2002-05-12,53,17.6,11.0,3.5,16.4,Moderate drizzle
2002-05-13,63,17.1,10.2,39.1,19.1,Moderate rain
2002-05-14,63,16.4,8.5,6.7,34.3,Moderate rain
2002-05-15,3,18.3,7.7,0.0,33.2,Overcast
2002-05-16,3,24.6,8.7,0.0,21.6,Overcast
2002-05-17,53,24.2,14.6,0.7,21.7,Moderate drizzle
2002-05-18,63,13.1,5.7,33.1,29.4,Moderate rain
2002-05-19,3,13.4,4.6,0.0,14.1,Overcast
2002-05-20,3,12.9,5.1,0.0,13.8,Overcast
2002-05-21,2,14.0,3.9,0.0,14.9,Partly cloudy
2002-05-22,3,17.7,5.5,0.0,12.3,Overcast
2002-05-23,0,21.0,6.5,0.0,13.6,Clear sky
2002-05-24,3,26.9,10.7,0.0,14.8,Overcast
2002-05-25,3,19.4,11.8,0.0,18.0,Overcast
2002-05-26,53,20.4,11.1,1.3,11.2,Moderate drizzle
2002-05-27,53,22.4,14.0,1.7,10.2,Moderate drizzle
2002-05-28,3,24.2,13.9,0.0,11.0,Overcast
2002-05-29,51,23.7,15.4,0.3,15.8,Light drizzle
2002-05-30,3,24.7,14.5,0.0,16.3,Overcast
2002-05-31,51,28.1,16.9,0.7,18.7,Light drizzle
2002-06-01,0,29.0,17.4,0.0,18.9,Clear sky
2002-06-02,3,25.2,16.1,0.0,27.5,Overcast
2002-06-03,3,22.0,12.0,0.0,14.5,Overcast
2002-06-04,3,22.9,13.2,0.0,22.0,Overcast
2002-06-05,53,29.3,17.5,1.8,16.2,Moderate drizzle
2002-06-06,65,26.6,14.6,28.2,22.3,Heavy rain
2002-06-07,63,19.1,13.9,15.5,25.9,Moderate rain
2002-06-08,3,19.9,10.7,0.0,13.4,Overcast
2002-06-09,3,27.0,11.8,0.0,11.8,Overcast
2002-06-10,3,24.3,17.2,0.0,13.3,Overcast
2002-06-11,3,31.0,16.1,0.0,14.3,Overcast
2002-06-12,53,29.7,21.3,2.1,18.3,Moderate drizzle
2002-06-13,51,19.8,15.1,0.3,16.6,Light drizzle
2002-06-14,63,15.1,14.2,20.7,16.1,Moderate rain
2002-06-15,51,17.6,13.4,1.2,15.5,Light drizzle
2002-06-16,61,24.2,13.8,1.6,17.8,Slight rain
2002-06-17,2,24.0,13.6,0.0,15.0,Partly cloudy
2002-06-18,2,24.6,12.4,0.0,13.7,Partly cloudy
2002-06-19,63,25.4,15.3,6.6,7.1,Moderate rain
2002-06-20,3,25.0,15.6,0.0,12.3,Overcast
2002-06-21,2,26.9,14.1,0.0,13.6,Partly cloudy
2002-06-22,3,29.9,16.7,0.0,12.4,Overcast
2002-06-23,3,30.3,19.0,0.0,13.5,Overcast
2002-06-24,53,30.9,22.3,0.9,15.5,Moderate drizzle
2002-06-25,3,29.3,21.7,0.0,12.0,Overcast
2002-06-26,61,32.3,21.5,5.0,13.2,Slight rain
2002-06-27,63,32.2,22.7,12.2,16.0,Moderate rain
2002-06-28,51,27.9,21.2,0.3,14.0,Light drizzle
2002-06-29,3,29.4,20.0,0.0,13.5,Overcast
2002-06-30,2,29.4,19.1,0.0,15.6,Partly cloudy
2002-07-01,3,31.3,20.4,0.0,13.9,Overcast
2002-07-02,3,34.8,22.3,0.0,13.8,Overcast
2002-07-03,51,35.8,24.8,0.1,12.7,Light drizzle
2002-07-04,3,36.0,24.8,0.0,13.3,Overcast
2002-07-05,3,28.5,22.0,0.0,23.5,Overcast
2002-07-06,2,27.9,18.4,0.0,15.0,Partly cloudy
2002-07-07,1,31.3,18.7,0.0,14.5,Mainly clear
2002-07-08,3,32.7,18.6,0.0,10.9,Overcast
2002-07-09,51,34.1,23.0,0.2,17.8,Light drizzle
2002-07-10,53,28.5,21.0,2.9,18.4,Moderate drizzle
2002-07-11,1,24.9,16.2,0.0,18.7,Mainly clear
2002-07-12,0,26.8,14.8,0.0,14.9,Clear sky
2002-07-13,3,27.8,16.8,0.0,16.7,Overcast
2002-07-14,51,28.1,20.3,0.2,11.2,Light drizzle
2002-07-15,3,32.3,19.6,0.0,13.0,Overcast
2002-07-16,2,30.4,22.1,0.0,18.2,Partly cloudy
2002-07-17,3,32.9,19.9,0.0,10.8,Overcast
2002-07-18,51,35.4,24.1,0.5,15.5,Light drizzle
2002-07-19,61,32.5,22.9,4.1,10.1,Slight rain
2002-07-20,51,29.1,21.8,0.6,12.6,Light drizzle
2002-07-21,3,26.9,21.7,0.0,16.3,Overcast
2002-07-22,3,32.4,20.9,0.0,17.6,Overcast
2002-07-23,63,35.2,22.8,10.7,21.9,Moderate rain
2002-07-24,61,24.6,20.0,3.4,18.6,Slight rain
2002-07-25,3,24.0,18.5,0.0,14.8,Overcast
2002-07-26,53,22.6,16.6,1.0,11.9,Moderate drizzle
2002-07-27,55,24.2,17.9,1.5,9.5,Dense drizzle
2002-07-28,51,29.3,20.0,0.3,11.4,Light drizzle
2002-07-29,51,34.3,24.3,0.4,13.5,Light drizzle
2002-07-30,51,33.3,25.6,0.1,18.3,Light drizzle
2002-07-31,1,33.5,22.0,0.0,13.3,Mainly clear
2002-08-01,51,33.5,23.0,0.3,10.1,Light drizzle
2002-08-02,61,34.2,24.8,3.5,13.6,Slight rain
2002-08-03,55,30.7,23.1,1.1,11.4,Dense drizzle
2002-08-04,3,32.0,23.7,0.0,11.7,Overcast
2002-08-05,61,34.2,23.8,6.8,14.3,Slight rain
2002-08-06,61,25.1,19.1,3.8,24.4,Slight rain
2002-08-07,2,25.0,16.4,0.0,15.5,Partly cloudy
2002-08-08,2,27.0,17.5,0.0,14.8,Partly cloudy
2002-08-09,3,28.1,16.7,0.0,11.0,Overcast
2002-08-10,3,30.4,16.7,0.0,14.9,Overcast
2002-08-11,3,32.0,19.3,0.0,15.4,Overcast
2002-08-12,51,34.2,20.4,0.4,10.4,Light drizzle
2002-08-13,1,35.7,23.3,0.0,12.9,Mainly clear
2002-08-14,51,35.1,24.0,0.3,16.7,Light drizzle
2002-08-15,3,32.7,22.5,0.0,18.1,Overcast
2002-08-16,63,32.7,25.1,7.7,15.2,Moderate rain
2002-08-17,63,33.2,24.2,4.6,12.7,Moderate rain
2002-08-18,51,33.5,24.9,0.1,13.3,Light drizzle
2002-08-19,3,33.0,24.0,0.0,13.0,Overcast
2002-08-20,61,27.7,20.6,7.4,15.1,Slight rain
2002-08-21,1,27.9,18.7,0.0,13.1,Mainly clear
2002-08-22,3,29.1,18.1,0.0,15.6,Overcast
2002-08-23,53,27.7,21.9,1.3,15.9,Moderate drizzle
2002-08-24,61,23.2,20.3,6.1,12.8,Slight rain
2002-08-25,53,27.3,18.9,0.7,13.3,Moderate drizzle
2002-08-26,3,27.5,19.0,0.0,9.7,Overcast
2002-08-27,3,28.7,18.4,0.0,10.2,Overcast
2002-08-28,53,22.8,17.5,1.9,17.5,Moderate drizzle
2002-08-29,63,18.6,16.0,25.7,24.7,Moderate rain
2002-08-30,3,20.4,15.6,0.0,14.9,Overcast
2002-08-31,3,23.2,15.6,0.0,21.0,Overcast
2002-09-01,63,17.7,16.2,14.6,18.4,Moderate rain
2002-09-02,61,21.4,15.4,6.6,24.1,Slight rain
2002-09-03,3,27.5,15.8,0.0,12.6,Overcast
2002-09-04,3,29.5,20.5,0.0,12.0,Overcast
2002-09-05,3,26.3,17.7,0.0,15.8,Overcast
2002-09-06,3,24.5,14.5,0.0,14.4,Overcast
2002-09-07,3,26.6,15.3,0.0,10.3,Overcast
2002-09-08,2,27.7,15.4,0.0,9.6,Partly cloudy
2002-09-09,1,31.5,16.1,0.0,10.4,Mainly clear
2002-09-10,3,29.9,17.8,0.0,13.2,Overcast
2002-09-11,3,24.6,17.5,0.0,38.7,Overcast
2002-09-12,0,22.6,13.0,0.0,17.1,Clear sky
2002-09-13,3,27.6,13.2,0.0,19.5,Overcast
2002-09-14,3,27.4,15.5,0.0,17.1,Overcast
2002-09-15,55,26.1,21.5,6.6,15.8,Dense drizzle
2002-09-16,63,26.2,20.4,14.3,15.8,Moderate rain
2002-09-17,0,25.9,16.6,0.0,13.0,Clear sky
2002-09-18,3,24.2,15.4,0.0,10.5,Overcast
2002-09-19,2,24.3,16.2,0.0,14.4,Partly cloudy
2002-09-20,3,26.1,16.5,0.0,15.9,Overcast
2002-09-21,3,27.6,18.7,0.0,12.6,Overcast
2002-09-22,3,26.7,19.7,0.0,16.9,Overcast
2002-09-23,61,24.2,18.2,2.5,16.0,Slight rain
2002-09-24,3,24.3,16.2,0.0,13.3,Overcast
2002-09-25,3,22.5,15.0,0.0,13.3,Overcast
2002-09-26,63,17.9,14.1,15.6,16.8,Moderate rain
2002-09-27,63,23.4,14.8,24.9,24.9,Moderate rain
2002-09-28,51,23.6,15.3,0.8,24.2,Light drizzle
2002-09-29,0,19.8,12.4,0.0,12.9,Clear sky
2002-09-30,1,21.4,13.4,0.0,11.4,Mainly clear
2002-10-01,3,24.9,14.6,0.0,16.3,Overcast
2002-10-02,1,28.3,17.6,0.0,11.9,Mainly clear
2002-10-03,53,26.4,18.3,0.9,14.4,Moderate drizzle
2002-10-04,51,21.3,16.7,0.7,18.9,Light drizzle
2002-10-05,53,26.9,18.1,1.1,21.6,Moderate drizzle
2002-10-06,3,19.2,12.8,0.0,20.1,Overcast
2002-10-07,3,23.5,15.0,0.0,17.7,Overcast
2002-10-08,3,16.1,10.1,0.0,15.3,Overcast
2002-10-09,3,17.3,9.7,0.0,14.5,Overcast
2002-10-10,55,17.8,14.0,5.6,12.4,Dense drizzle
2002-10-11,61,16.5,13.3,35.5,20.7,Slight rain
2002-10-12,63,16.3,14.6,18.2,23.7,Moderate rain
2002-10-13,3,17.6,14.1,0.0,17.6,Overcast
2002-10-14,3,15.1,8.0,0.0,20.3,Overcast
2002-10-15,3,13.5,6.2,0.0,13.7,Overcast
2002-10-16,63,14.7,9.2,38.1,34.2,Moderate rain
2002-10-17,53,15.4,7.8,1.2,17.4,Moderate drizzle
2002-10-18,3,13.7,6.7,0.0,14.3,Overcast
2002-10-19,3,16.3,7.2,0.0,22.7,Overcast
2002-10-20,3,14.5,8.1,0.0,15.1,Overcast
2002-10-21,3,12.9,6.6,0.0,13.7,Overcast
2002-10-22,3,13.1,4.4,0.0,11.6,Overcast
2002-10-23,3,11.4,4.8,0.0,16.9,Overcast
2002-10-24,3,9.4,1.7,0.0,9.5,Overcast
2002-10-25,51,10.3,6.7,0.5,13.3,Light drizzle
2002-10-26,63,15.3,9.7,18.1,22.7,Moderate rain
2002-10-27,3,14.5,7.6,0.0,16.3,Overcast
2002-10-28,3,11.3,5.0,0.0,11.1,Overcast
2002-10-29,55,7.9,3.2,3.6,16.2,Dense drizzle
2002-10-30,71,5.4,2.9,5.8,15.7,Slight snow fall
